index,rule_id,rule_type,tool,level,file_type,start_line,rank,occurrence_count,severity,ground_truth_fp
2472,hardcoded-secret,mixed,Semgrep,warning,test,297,0.960044841168289,2,0.04411015949461905,False
2473,malware-callback,clear_vp,CodeQL,warning,infra,331,0.16497458060506331,5,0.9026128550234132,False
2474,csrf-missing,mixed,CodeQL,none,infra,1591,0.5731794337584197,8,0.3202197436664187,True
2475,insecure-deser,clear_vp,Semgrep,warning,infra,1844,0.5316797785898112,4,0.45290130043995636,True
2476,command-injection,clear_vp,Semgrep,note,config,1186,0.26084022650250693,4,0.32553880408031854,False
2477,catch-generic,clear_fp,SonarQube,warning,infra,896,0.4244755610707073,2,0.14703094052048282,False
2478,malware-callback,clear_vp,SonarQube,note,production,1330,0.5167888898746739,3,0.4547629161413994,False
2479,sqli-confirmed,clear_vp,Semgrep,none,infra,1073,0.014908788883018498,4,0.6783338297091906,False
2480,command-injection,clear_vp,CodeQL,note,test,1055,0.39022619786578927,3,0.5185055288779082,True
2481,assert-usage,clear_fp,CodeQL,note,production,1366,0.7928105616351604,1,0.3439130891837887,True
2482,sqli-confirmed,clear_vp,CodeQL,warning,config,630,0.7201869343191708,3,0.6788544438340626,False
2483,todo-comment,clear_fp,Semgrep,error,production,260,0.4754260429721856,3,0.48448702200694815,True
2484,hsts-missing,clear_fp,CodeQL,error,config,993,0.4809936394209524,7,0.7934440426487007,True
2485,hardcoded-secret,mixed,SonarQube,warning,config,627,0.47108565702574756,3,0.3102610946530415,False
2486,public-subnet,mixed,SonarQube,none,test,565,0.813369486313056,4,0.4325612408464108,True
2487,line-too-long,clear_fp,Semgrep,note,infra,1454,0.8207712314676632,7,0.7832801433323342,True
2488,line-too-long,clear_fp,SonarQube,error,infra,199,0.8221713407588145,4,0.6784971974719621,False
2489,hsts-missing,clear_fp,SonarQube,warning,production,403,0.729757496135654,1,0.937817986196951,True
2490,s3-no-encryption,mixed,Semgrep,warning,test,436,0.6623305523040228,3,0.4928905691681986,True
2491,public-subnet,mixed,Semgrep,warning,test,1044,0.5755055767780443,4,0.45641541474875547,True
2492,rds-public,mixed,CodeQL,error,production,1050,0.14492155233813653,3,0.07436657514968747,False
2493,ssh-anomaly,mixed,Semgrep,none,test,697,0.7030483956698775,3,0.5488465553127485,True
2494,sql-injection,mixed,Semgrep,error,infra,477,0.6267310498074485,7,0.7889715556101449,False
2495,malware-callback,clear_vp,SonarQube,none,production,1191,0.28748536314251527,4,0.8499628782918436,False
2496,latest-tag,clear_fp,Semgrep,error,config,166,0.9461369177232423,4,0.5035326258967027,True
2497,bare-except,clear_fp,CodeQL,warning,production,1062,0.9406883663257773,3,0.7958723598757608,True
2498,path-traversal,mixed,SonarQube,note,infra,1382,0.8302956496029398,3,0.5070797990727135,True
2499,sqli-confirmed,clear_vp,SonarQube,warning,production,742,0.6435795730129144,4,0.6903798946292362,False
2500,ssh-anomaly,mixed,SonarQube,note,config,1643,0.5826778747168274,6,0.40185990568907637,True
2501,weak-cipher,mixed,Semgrep,warning,infra,1454,0.27377563518829007,8,0.1772582867616015,True
2502,rce-confirmed,clear_vp,Semgrep,error,test,449,0.873735302953439,3,0.047640943412737946,False
2503,todo-comment,clear_fp,CodeQL,warning,test,1798,0.10132241637915906,7,0.8535902569444932,True
2504,bare-except,clear_fp,SonarQube,error,production,437,0.02287794522190345,6,0.26434366263817477,True
2505,hsts-missing,clear_fp,SonarQube,none,production,1883,0.4732349123878091,5,0.7344772563550613,True
2506,unused-import,clear_fp,CodeQL,warning,config,1743,0.22008993208691685,4,0.051608354150528224,True
2507,insecure-deser,clear_vp,Semgrep,warning,production,1832,0.7539834102251664,6,0.73846340808164,False
2508,prototype-pollution,mixed,Semgrep,warning,test,131,0.9035000343027458,4,0.3149534494754631,True
2509,latest-tag,clear_fp,SonarQube,error,production,791,0.8285051500522498,3,0.39326123906637334,True
2510,dns-exfiltration,clear_vp,CodeQL,warning,production,717,0.28896224734423925,5,0.9533535928836221,False
2511,rce-confirmed,clear_vp,SonarQube,warning,production,92,0.33104055672048227,2,0.08823330205710644,False
2512,latest-tag,clear_fp,SonarQube,note,config,978,0.2616472520636087,2,0.07222157275550722,True
2513,unused-import,clear_fp,Semgrep,warning,production,240,0.8353493795084933,1,0.6168365907684797,True
2514,xss-reflected,mixed,CodeQL,warning,production,1776,0.24943004274491343,3,0.3260879797800881,False
2515,unused-import,clear_fp,CodeQL,none,production,1818,0.17072693174247067,6,0.7870358421952763,True
2516,weak-cipher,mixed,CodeQL,note,production,1393,0.4960481517161013,3,0.39391232475135285,True
2517,bare-except,clear_fp,CodeQL,warning,production,1398,0.6677017570826429,5,0.5711367094613602,True
2518,prototype-pollution,mixed,SonarQube,error,production,1058,0.2392312194599302,2,0.604092865581498,False
2519,latest-tag,clear_fp,CodeQL,none,infra,1366,0.38944880962621176,3,0.7838185608326084,True
2520,bare-except,clear_fp,CodeQL,warning,config,273,0.907482006952483,2,0.08280902896905251,True
2521,gdpr-data-leak,clear_vp,SonarQube,none,production,1702,0.46368226922591804,4,0.510339759750806,False
2522,public-subnet,mixed,Semgrep,error,test,1313,0.050462303233228756,3,0.21654716455333123,True
2523,catch-generic,clear_fp,Semgrep,note,production,569,0.3065612143292866,7,0.3599218994953346,True
2524,csrf-missing,mixed,CodeQL,error,production,31,0.46713014276348297,3,0.26931649510577294,False
2525,malware-callback,clear_vp,Semgrep,error,test,205,0.17206381699335882,3,0.0658659911671422,False
2526,s3-no-encryption,mixed,Semgrep,warning,infra,614,0.7188173469272647,3,0.10274591053942106,False
2527,hsts-missing,clear_fp,CodeQL,note,test,1963,0.361702801391489,3,0.6029537441703691,True
2528,hsts-missing,clear_fp,CodeQL,none,test,594,0.33889342347863605,3,0.03298406045460256,True
2529,sqli-confirmed,clear_vp,SonarQube,warning,config,1514,0.766553370339731,7,0.727976322412388,False
2530,ssh-anomaly,mixed,CodeQL,note,infra,1015,0.019457117198508844,2,0.21126135302684368,True
2531,todo-comment,clear_fp,SonarQube,note,infra,207,0.14270766921391842,4,0.5612038322088613,True
2532,prototype-pollution,mixed,CodeQL,warning,production,1501,0.7595721921569119,3,0.7468647111345378,True
2533,rce-confirmed,clear_vp,Semgrep,none,config,923,0.7149005154101057,6,0.1555633931402144,False
2534,todo-comment,clear_fp,SonarQube,error,config,1432,0.02425293604325507,3,0.04404833616254977,True
2535,ssh-anomaly,mixed,SonarQube,error,production,143,0.41910551563520226,6,0.7970651896017206,False
2536,todo-comment,clear_fp,Semgrep,warning,config,1636,0.12440920585502824,1,0.9393103630055759,True
2537,ssh-anomaly,mixed,Semgrep,error,config,383,0.3601104458119443,3,0.04806284397274385,False
2538,ssh-anomaly,mixed,Semgrep,note,production,992,0.1223134840837452,4,0.8084479201591189,True
2539,ssrf-request,clear_vp,SonarQube,warning,config,632,0.05502310360058782,2,0.6732035127414665,False
2540,todo-comment,clear_fp,CodeQL,note,config,1602,0.8906168312668122,5,0.21241844202454008,True
2541,assert-usage,clear_fp,Semgrep,error,production,59,0.17965499030851861,2,0.6769336637524392,True
2542,dom-xss,clear_vp,CodeQL,note,production,915,0.7847662112679726,7,0.43691699528053096,True
2543,sqli-confirmed,clear_vp,Semgrep,error,test,476,0.17420203364319975,5,0.5191676888845621,True
2544,s3-no-encryption,mixed,CodeQL,note,production,836,0.6170804555879711,1,0.21584190252405466,True
2545,deserialization,clear_vp,Semgrep,note,production,1402,0.540008352159578,4,0.6685228650359667,False
2546,deserialization,clear_vp,SonarQube,warning,production,1388,0.5198051472609909,6,0.5311546224300754,False
2547,bare-except,clear_fp,Semgrep,warning,config,791,0.2365334513839462,4,0.020945352731847944,True
2548,ssh-anomaly,mixed,SonarQube,warning,production,458,0.871674775583567,3,0.10583041207856803,False
2549,xss-reflected,mixed,SonarQube,warning,production,1397,0.7056598112446697,1,0.3166471380257597,False
2550,catch-generic,clear_fp,CodeQL,warning,production,380,0.4927622733435041,4,0.9163458535949663,True
2551,unused-import,clear_fp,Semgrep,warning,config,1081,0.07701330866462164,4,0.5494221328482489,True
2552,latest-tag,clear_fp,CodeQL,note,config,995,0.618892231138475,1,0.5263323509795179,True
2553,insecure-deser,clear_vp,Semgrep,none,production,1030,0.7777433544926922,8,0.4150535557567442,False
2554,command-injection,clear_vp,CodeQL,note,production,803,0.9736992974506061,4,0.05103797408399602,False
2555,unused-import,clear_fp,CodeQL,warning,test,398,0.22449487218663078,7,0.821504215407343,True
2556,dns-exfiltration,clear_vp,SonarQube,error,production,1962,0.5381352258994333,6,0.7447204397651247,False
2557,eval-detected,clear_fp,CodeQL,note,production,1472,0.42946582656620325,2,0.16490674384670012,True
2558,gdpr-data-leak,clear_vp,CodeQL,error,production,1998,0.8939622254954015,10,0.4295170503296527,False
2559,eval-detected,clear_fp,SonarQube,error,production,103,0.0847141163708015,2,0.6002347697799049,True
2560,http-404-burst,clear_fp,Semgrep,warning,config,1092,0.3838796327500079,4,0.6866347557859714,True
2561,dns-exfiltration,clear_vp,CodeQL,note,test,1813,0.7955644613917894,2,0.1077422387316821,False
2562,http-404-burst,clear_fp,Semgrep,none,config,553,0.3483705983943032,3,0.6213736953114487,True
2563,path-traversal,mixed,SonarQube,error,infra,14,0.4056714528797438,2,0.6417014709360642,False
2564,line-too-long,clear_fp,SonarQube,warning,production,86,0.36618665120340377,7,0.7806683833055846,True
2565,dom-xss,clear_vp,SonarQube,warning,infra,1702,0.3200997668317743,2,0.473223736106158,False
2566,prototype-pollution,mixed,Semgrep,error,production,987,0.5933428337551634,5,0.44815882799586737,False
2567,ssh-anomaly,mixed,SonarQube,note,production,611,0.7726874368954841,4,0.3330372640547401,False
2568,malware-callback,clear_vp,SonarQube,warning,production,1590,0.3030753668336176,3,0.728393738095065,False
2569,ssrf-request,clear_vp,Semgrep,warning,test,1545,0.1433703116953211,1,0.07687821328212519,False
2570,hsts-missing,clear_fp,Semgrep,none,production,1007,0.25098975233714405,1,0.5004005924734096,True
2571,public-subnet,mixed,CodeQL,none,production,1076,0.07991292058259036,9,0.34163372287316973,True
2572,latest-tag,clear_fp,Semgrep,warning,infra,1520,0.7574881720823031,1,0.49666681996016515,True
2573,hardcoded-secret,mixed,CodeQL,error,production,725,0.8070929586960054,4,0.5915217678953557,False
2574,hardcoded-secret,mixed,CodeQL,warning,production,1075,0.9098603467206404,4,0.3528247230670928,False
2575,http-404-burst,clear_fp,SonarQube,none,infra,396,0.754708978643566,5,0.26573157717756735,True
2576,line-too-long,clear_fp,SonarQube,warning,config,912,0.6042870902463316,4,0.042172091950605006,True
2577,unused-import,clear_fp,CodeQL,note,production,808,0.9107742441373549,4,0.6601602587447604,True
2578,open-redirect,mixed,CodeQL,warning,infra,960,0.368671224648628,6,0.9073488106841906,False
2579,latest-tag,clear_fp,CodeQL,error,test,1805,0.8986040632559059,3,0.29459221921086876,False
2580,path-traversal,mixed,CodeQL,warning,test,1920,0.7771949784329972,2,0.8505600399960414,True
2581,eval-detected,clear_fp,SonarQube,warning,production,139,0.20728330584907373,4,0.9482420845808465,True
2582,hsts-missing,clear_fp,CodeQL,warning,config,496,0.4606377716304272,3,0.9107290678534528,True
2583,latest-tag,clear_fp,CodeQL,warning,test,831,0.9359733941084536,4,0.8522286669754824,True
2584,line-too-long,clear_fp,SonarQube,none,infra,201,0.7485349762065718,3,0.5234580838648993,True
2585,weak-cipher,mixed,CodeQL,warning,config,978,0.5407810654724602,2,0.9395188985590724,False
2586,xss-reflected,mixed,Semgrep,error,test,1752,0.44253477812947084,3,0.20530362267881008,True
2587,rds-public,mixed,SonarQube,note,config,1171,0.5981033609956308,1,0.5242872668360271,True
2588,weak-cipher,mixed,CodeQL,warning,test,1300,0.02321230745046443,3,0.72982831289523,True
2589,todo-comment,clear_fp,CodeQL,none,infra,1255,0.20008214039808436,6,0.10934520731350295,True
2590,public-subnet,mixed,SonarQube,warning,test,366,0.5184062985289427,4,0.324857506725605,False
2591,latest-tag,clear_fp,SonarQube,note,production,1627,0.9379389398480542,3,0.49171764415020336,True
2592,ssh-anomaly,mixed,SonarQube,note,test,1654,0.5425875024397518,4,0.1803909018294848,True
2593,unused-import,clear_fp,Semgrep,error,production,294,0.7914918608357383,8,0.06823167000405661,True
2594,http-404-burst,clear_fp,Semgrep,note,test,1107,0.17872103596715516,5,0.7111269215469441,True
2595,csrf-missing,mixed,SonarQube,none,production,439,0.8340084084915146,4,0.17997411389903029,True
2596,http-404-burst,clear_fp,Semgrep,note,production,1438,0.30023234937794574,7,0.8466396317724039,True
2597,gdpr-data-leak,clear_vp,CodeQL,warning,production,1468,0.7245980110431726,3,0.10336219203173624,False
2598,hsts-missing,clear_fp,CodeQL,warning,production,1304,6.749764657443258e-05,2,0.773684562994425,True
2599,dns-exfiltration,clear_vp,CodeQL,error,production,1523,0.3547211368896337,2,0.691949018988567,False
2600,hardcoded-secret,mixed,SonarQube,warning,production,456,0.57547066765642,5,0.5086077993372543,False
2601,rds-public,mixed,SonarQube,warning,production,548,0.09546730079404708,7,0.4116247843941262,True
2602,todo-comment,clear_fp,SonarQube,warning,production,209,0.7169861132232274,4,0.25940629024688133,True
2603,dom-xss,clear_vp,Semgrep,note,production,1149,0.14914880357871452,5,0.7058462540441491,False
2604,bare-except,clear_fp,Semgrep,error,config,1920,0.2604859287018041,2,0.8495516229953327,True
2605,deserialization,clear_vp,SonarQube,note,production,656,0.9691672663905854,1,0.3352956539609143,False
2606,bare-except,clear_fp,SonarQube,error,test,420,0.06035106495265807,3,0.5193780347144368,True
2607,hsts-missing,clear_fp,Semgrep,warning,production,781,0.33474476585905377,6,0.687498086697512,True
2608,unused-import,clear_fp,CodeQL,warning,config,946,0.14529735367587682,3,0.44903496626419015,True
2609,prototype-pollution,mixed,SonarQube,error,infra,816,0.729964581420454,3,0.2630354222897866,True
2610,unused-import,clear_fp,CodeQL,warning,test,10,0.4116999951881093,3,0.6061907913777321,True
2611,csrf-missing,mixed,Semgrep,warning,config,297,0.6212319904757898,3,0.843069272725063,True
2612,csrf-missing,mixed,SonarQube,error,test,746,0.1317245973610538,4,0.3559377266885211,False
2613,hardcoded-secret,mixed,Semgrep,warning,production,694,0.64106642687005,2,0.6397577124394452,True
2614,ssh-anomaly,mixed,CodeQL,warning,test,1196,0.6336387354152389,5,0.7504902434710338,True
2615,catch-generic,clear_fp,SonarQube,warning,production,1771,0.6652937381905463,5,0.6100690361975077,True
2616,rce-confirmed,clear_vp,CodeQL,warning,infra,52,0.1016583640049965,5,0.15885753598511154,False
2617,path-traversal,mixed,CodeQL,warning,config,1117,0.35490212526980025,5,0.6857192215857968,False
2618,sqli-confirmed,clear_vp,Semgrep,warning,production,209,0.7941799648786311,2,0.8388063350231355,False
2619,sqli-confirmed,clear_vp,CodeQL,note,production,28,0.3021641416485491,4,0.13566051300555937,False
2620,open-redirect,mixed,Semgrep,note,test,173,0.07985402266344521,5,0.9527596970216541,True
2621,weak-cipher,mixed,SonarQube,note,production,251,0.13923450130090154,2,0.7532004043267962,False
2622,rce-confirmed,clear_vp,SonarQube,note,production,206,0.545462900958622,3,0.8790789882621566,True
2623,xss-reflected,mixed,SonarQube,warning,production,284,0.8370057020975378,5,0.0662127886087609,False
2624,command-injection,clear_vp,SonarQube,note,test,1919,0.6466431289040213,5,0.3751498958294345,False
2625,path-traversal,mixed,Semgrep,none,test,525,0.3040412007374149,8,0.445673829049656,True
2626,insecure-deser,clear_vp,SonarQube,note,infra,1207,0.6773291332995683,3,0.5970689850296086,False
2627,bare-except,clear_fp,CodeQL,warning,infra,1062,0.9496474712140464,2,0.6360490831971792,True
2628,prototype-pollution,mixed,CodeQL,warning,production,469,0.4960014300716653,3,0.06169145106971119,False
2629,s3-no-encryption,mixed,Semgrep,note,production,304,0.763004935567106,3,0.8511903759383158,False
2630,weak-cipher,mixed,Semgrep,none,production,172,0.4246298457758879,6,0.12338896557671875,False
2631,malware-callback,clear_vp,SonarQube,note,test,1157,0.03403035735203508,6,0.06973491736182236,False
2632,deserialization,clear_vp,Semgrep,error,production,1708,0.6925870022556889,6,0.09884952926661261,False
2633,dns-exfiltration,clear_vp,CodeQL,warning,config,1180,0.8423276072603297,6,0.7048425694728376,False
2634,weak-cipher,mixed,SonarQube,note,config,1582,0.07878769593336499,2,0.026687426479218956,True
2635,prototype-pollution,mixed,SonarQube,none,test,988,0.3715493888554309,4,0.49298400784024143,True
2636,path-traversal,mixed,SonarQube,error,test,358,0.0626514310765165,4,0.04851202035785207,False
2637,sqli-confirmed,clear_vp,Semgrep,warning,production,236,0.11653282059212633,4,0.7868627237404655,False
2638,unused-import,clear_fp,SonarQube,none,production,142,0.053653308739827876,3,0.3166206831966254,True
2639,s3-no-encryption,mixed,Semgrep,none,production,791,0.6978568411977422,4,0.08672033057521134,True
